Family,TotMarkerLength,AbxClass,RestistMechanism,BetaLactamase,P10T2,P10T3,P10T4,P11T1,P11T2,P11T3,P12T1,P12T4,P13T1,P13T4,P14T1,P14T4,P15T1,P15T2,P15T3,P16T1,P16T3,P16T4,P17T1,P17T2,P17T4,P18T1,P18T2,P18T3,P18T4,P19T1,P19T4,P1T1,P1T3,P1T4,P20T1,P20T2,P20T4,P21T1,P21T2,P21T4,P22T1,P22T4,P23T2,P23T3,P23T4,P24T1,P24T2,P24T3,P24T4,P25T1,P25T3,P25T4,P26T1,P26T3,P26T4,P27T1,P27T2,P27T3,P27T4,P28T2,P28T3,P28T4,P29T1,P29T2,P29T3,P29T4,P2T2,P2T3,P30T1,P30T2,P30T3,P30T4,P31T1,P31T2,P31T3,P31T4,P32T1,P32T3,P32T4,P33T1,P33T4,P34T1,P34T3,P35T1,P35T3,P36T1,P36T3,P36T4,P37T1,P37T3,P37T4,P38T1,P38T3,P39T1,P39T4,P3T1,P3T3,P3T4,P4T1,P4T3,P4T4,P5T1,P5T2,P5T3,P5T4,P6T1,P6T3,P6T4,P7T1,P7T3,P7T4,P8T1,P8T2,P8T3,P9T1,P9T2,P9T3,P9T4
gb|NP_252897_1|ARO_3000809|opmD,146,Multi-Drug,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897730075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|NP_251185_1|ARO_3000805|OprN,27,Multi-Drug,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649434306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252536158,0,0,0,0
gb|NP_252264_1|ARO_3000819|nalD,147,Multi-Drug,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22133045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|NP_251183_1|ARO_3000803|MexE,72,Multi-Drug,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.228472734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|NP_252896_1|ARO_3000808|mexI,188,Multi-Drug,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.228472734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|NP_251215_1|ARO_3004072|OpmB,179,Multi-Drug,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.296721219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|AAB57788_1|ARO_3000464|Neisseria,17,Multi-Drug,ReducedPermeability,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212358726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251571587,0,0,0,0,0,0.249653948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434894537,0.276845616,0,0,0,0,0,0,0,0,0,0
gb|NP_253005_1|ARO_3004069|MvaT,28,Multi-Drug,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.588483493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|AAB41957_1|ARO_3000801|MexD,91,Multi-Drug,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316391072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36408336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|NP_249116_1|ARO_3000377|MexA,177,Multi-Drug,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38741764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.535118428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|NP_253290_1|ARO_3000820|nfxB_gb|NP_253290_1|ARO_3004059|Type_gb|NP_253290_1|ARO_3004060|Type,89,Multi-Drug,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.945081828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|NP_251182_1|ARO_3000814|MexT,95,Multi-Drug,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523681775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.456296179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|NP_251184_1|ARO_3000804|MexF,27,Multi-Drug,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.109273815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|AAG07064_1|ARO_3003693|mexK,74,Multi-Drug,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.121907449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|YP_003281576_1|ARO_3000815|mgrA,130,Multi-Drug,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224996521,0,0,0.370213349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489535096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21974423,0,0,0.65920083,0,0,0,0,0,0,0.26956273,0,0,0,0,0,0.408601732,0,0,0.16250661,0,0
gb|BAE06008_1|ARO_3003699|mexQ,92,Multi-Drug,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.917622742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|NP_252894_1|ARO_3000806|mexG,110,Multi-Drug,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622408667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.295834289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|SIP52035_1|ARO_3004054|Pseudomonas,36,Multi-Drug,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26193847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|NP_252895_1|ARO_3000807|mexH,199,Multi-Drug,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.374838105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330296914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|AFK13828_1|ARO_3000823|ramA,82,Multi-Drug,ReducedPermeability,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.218522817,0,0,0,0,0,0,0,0,0,0,0,0,0.81809221,1.02731769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|NP_252410_1|ARO_3000818|nalC,191,Multi-Drug,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.109273815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.112317673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|AFK13827_1|ARO_3000825|robA,75,Multi-Drug,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.441565675,0,0,7.509288899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778031711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|YP_186749_1|ARO_3000489|sav1866,14,Multi-Drug,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718409945,0,0,1.773127091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.880187517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655184599,0,0,1.366222058,1.682926117,0,0,0,0,0,0,0,0,0,0,0.734773521,0,0,0,0,0.689940344,0,0
gb|YP_001086469_1|ARO_3003995|Clostridium,79,Multi-Drug,Efflux,No,7.426950189,0,0,4.792053074,0,0,15.47076955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532781225,0,0,0,0,0,0.774030039,4.616141265,0,0,0,1.715260818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.609498173,0,0,0,0,0,0,0,0,0,0,2.247309528,6.397582676,0,0,0,0
gb|CAC41008_1|ARO_3004041|Klebsiella,28,Multi-Drug,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.184950755,0.806742788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410640335,0,0,0,1.216079174,0,0,0,0,0,0,0,0,0,0.425658337,0,0,0.709013249,2.225854996,0,0,0.98452563,0,0,0,0,0,0,20.9044009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.74649831,0,0,0,0
gb|ABR76005_1|ARO_3003380|Klebsiella,67,Multi-Drug,Efflux,No,0,0,0,0,0,0.660063089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.080961547,1.127435574,0,0,0,0,0,0,0,0,0,0,0,0,0.319016095,0,0,0,0,0,0,3.653902487,0,0,0,0,0,0,0,0,0,0.581644933,0,0,0.231199972,0.290328912,0,0,0,1.155650755,0,0,0,0,0,22.893663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400598851,0.271713766,0,0,0,0,0,0,0,62.18768253,0,0,0,0
gb|ABR75897_1|ARO_3003373|Klebsiella,51,Multi-Drug,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6514672,0.263068301,0,0.76899751,0,0,0,0,0,0,0,0,0,0.308780423,0,0,0,0,0,0,0,10.71669772,0,0,0,0,0,0,0,0,0,0.277603263,0,0,0.497079941,1.305160429,0,0,0.369197111,2.694715942,0,0,0,0,0,16.33424271,0,0,0,0,0,0,0,0,0,1.06758175,0,0,0,0,0,0,0.254926542,0.284064392,0,0,0,0,0.317288566,0,0,72.02495931,0,0,0,0
gb|YP_491919_1|ARO_3000508|gadX,123,Multi-Drug,Efflux,No,5.341925238,0.818564195,0.52260841,0,0.068515761,6.81704502,0,1.623337797,0.221922681,4.225438573,0,0,0.078236616,1.234729456,26.02486256,0,0.081445467,0.320050555,0.197470511,0,0.152662783,0.679598551,0.528726465,0,0.166529543,0,0.456919389,0.168685237,0,0,0,0,0.076894092,1.101996926,0.99412091,0.141476346,0.919364901,0.114787903,1.594340103,1.394559768,4.049497523,0.483249801,6.064697075,1.579871128,0,0,0.39941833,0,0.077801083,0,0.086177233,0.227788837,10.65304567,0.249763969,0.474601115,55.60954887,0,1.384588237,0,7.385117817,0.536280636,2.901546364,0,2.39528972,1.353498395,1.07699413,0.68723858,2.224675386,0,0.628020498,0.110375857,0,0.06538032,0,0,0,0.794018768,0.986816532,0,0,0,1.819495919,0,0.072741884,0.258356066,0.230213682,2.198813831,1.345248575,0.293899067,2.884905067,0.098838951,1.138197834,0,0.85319033,0,0,0.277868833,0,0,0,0.06895554,1.536741791,0.392542396,0,7.087496791,0,0,0,0,0,1.137632408,0,0,0
gb|YP_001693237_1|ARO_3003922|oqxA,123,Multi-Drug,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564242649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.251250978,0,0,0,0,0,0,0,0,0,0,0,0,2.71093301,4.604464746,0,0,1.128102284,5.033387968,0,0,0,0,0,45.59764976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623153768,0,0,0,0,0,0,0,0,123.8548058,0,0,0,0
gb|YP_001693238|ARO_3003923|oqxB,61,Multi-Drug,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.543902117,0,0,0,0,0,0,0,12.54081648,0,0,0,0,0,0,0,0,0,0,0,0,1.329399841,5.00817374,0,0,0,1.824115407,0,0,0,0,0,50.28888896,0,0,0,0,0,0,0,0,0,1.52511678,0,0,0,0,0,0,1.402095979,0,0,0,0,0,0,0,0,151.1428907,0,0,0,0
gb|AAC77293_1|ARO_3001214|mdtM,174,Multi-Drug,Efflux,No,15.19148902,2.01747135,3.86413491,0,0,0,0,3.273507625,1.002761742,10.75566182,0,0,0,1.521585794,24.76773598,0,0,0,0,0,0,1.50747315,1.675444903,0,0,0,0,1.714966574,0,0,0,0.553115784,0,6.049963123,3.675234881,0,3.021212604,0.778006898,0,2.268964093,16.81833865,0,16.20795275,3.550552482,0,0.262735991,0,0,0,0,0,1.029268078,8.932450664,0,1.754585938,18.47881507,0,1.806628501,0,7.462304022,0,0,0,5.421620517,3.752881913,3.675336612,14.4105339,1.304857678,0,1.676029703,1.009939093,0,1.450254372,0,0,0,0,0,0,0,0,5.044965958,0,0.221862745,0,0,3.901895089,9.32501853,0,16.19808629,0,0,0,1.45579329,0,0,0,0,0,0,0,0,0,0,3.241516808,0,0,0,0,0,0,0,0,0
gb|CDO61516_1|ARO_3003949|efrB,149,Multi-Drug,Efflux,No,0,0,0,0,236.6397238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29943967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.790572597,0,0.48360765,0,0,0,0
gb|ANK04027_1|ARO_3003838|gadW,106,Multi-Drug,Efflux,No,54.30957326,9.246743689,5.90353945,0,0,77.96995242,0,0,0,15.28103813,0,0,0,6.276541401,0,0,0.828028914,0,0,0,6.984322338,7.268911629,4.607473484,0,0,0,2.618121276,1.714966574,0,0,0,1.636616566,0,2.240727083,0,0,5.538889775,0,10.09710415,0,0,12.63353052,0,0,0,0,5.34016836,0,0,0,0,0,0,1.669655028,4.825111331,0,0,0,0,0.570037113,9.086977437,19.39663871,0,0,7.917038556,0,0,0,0,8.779203205,5.164985318,0,0,0,0,0,2.427597443,0,0,0,0,0,0,0,1.31331,2.340505766,0,0,0,1.99976374,1.321463233,0,0,0,0,0,0,0,0,0,0,2.343531231,0,0,0,0,0,0,0,0,0,0,0,0
gb|NP_309766_1|ARO_3000676|H-NS,35,Multi-Drug,Efflux,No,25.31914837,2.01747135,2.57608994,0,0,26.88256945,0,1.091169208,0.54696095,6.658266843,0,0,0,2.535976324,75.57334826,0,0,0,0,0,2.191159949,2.601130142,2.890963755,0,0,0,0.482633468,0,0,0,0,0.603399037,0,2.716032827,7.350469761,0.523033766,2.265909453,0,7.226358855,2.200207605,9.555874232,5.284614075,12.9663622,3.074071413,0,0,2.461062438,0,0,0,0,0,1.827092181,0.615579884,2.924309897,45.91705564,0,0.6022095,0,4.560296902,3.304355432,11.15600614,0,9.397475563,4.856670711,9.800897631,4.1099562,4.093671147,0,1.741329561,0.816112399,0,0,0,0,0,0.671267475,0.663314693,0,0,0,7.567448937,0,0,1.91026909,0,5.852842633,3.21804561,0,13.57415387,0.730809212,2.929060558,0,0.97052886,0,0,0,0,0,0,0,1.70438635,0,0,8.10379202,0,0,0,0,0,2.588180025,0,0,0
gb|AAC74603_2|ARO_3003378|Escherichia,55,Multi-Drug,Efflux,No,20.88829741,4.315147055,5.11640086,0,0,30.41790736,0,1.500357661,3.509666098,4.694931748,0,0,0,2.789573956,93.1436225,0,0,0,0,0,1.552071631,1.842467184,5.631356481,0,0,0,1.769656048,1.143311049,0,0,0,0,0,3.485575462,7.86091905,0,3.692593183,0.389003449,6.824894474,0.968091346,12.84734202,4.211176841,16.83826203,1.127159518,0,0,1.804779122,0,0.527318454,0,0,0.514634039,2.679735199,1.625130894,0.536123481,31.53717773,0,1.589833081,0,6.840445353,4.846387966,6.686452398,0,9.276995107,8.026997425,1.12301952,6.98692553,2.899683729,0,1.064145843,0.374051516,0,0.44313328,0,0,0,0.615328519,2.432153876,0,0,0,5.009931472,0,0.493028323,0.4202592,0,3.576737165,2.279448974,0,13.77615021,0,2.593439036,0,1.33447718,0,0,0,0,0,0,0,1.562354154,0,0,5.44754908,0,0,0,0,0,5.93124589,0,0,0
gb|BAC11911_1|ARO_3003551|emeA,172,Multi-Drug,Efflux,No,0,0,0,0,370.1145254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.032333248,0,1.360116002,0,0,0,0
gb|AFH35853_1|ARO_3001328|mdfA,22,Multi-Drug,Efflux,No,21.40134331,3.114692611,3.23141107,0,0,36.72035186,0,3.158647708,0.633323206,5.930440103,0,0,0.334907619,4.404590457,67.28401152,0,2.091862519,0.342510243,0.845312365,0,1.307007689,1.163663485,1.29332589,0,1.069294958,0,1.955935631,0.722091189,0,0,0,0,0,4.402832162,6.146884069,0,3.206725659,0.245686389,3.232844751,3.821413209,15.12175186,8.865635454,16.89039287,2.491615777,0,0,2.849651245,0,0.666086468,1.348279366,0,0.325032025,5.641547788,0.356388354,6.433481774,34.36411224,0.367121989,1.394590422,0,4.080265649,5.739143644,10.43334987,0,13.60160937,3.983322031,4.964928405,6.61919261,4.395310074,0,1.680230279,2.362430628,0,0.839620952,0,0,0,0.777257076,1.536097185,0,0,0,7.301924413,0,0.311386309,1.105945263,0.328492037,4.517983787,4.318955951,0.251618851,8.700726447,0.42310007,0.982776898,0,2.24754052,0,0,0.307118183,0,0,0,0,3.618083305,0.572229654,0,7.506670502,0,0,0,0,0,1.123815011,0,0,0
gb|NP_311275_1|ARO_3000832|evgA,150,Multi-Drug,Efflux,No,26.86808451,4.295261585,1.66688173,0,0,32.61488206,0,2.824202656,2.328995014,10.90435761,0,0,0.74861703,4.319340319,100.2663701,0,0.779321331,0,0,0,2.316044713,5.326925848,2.482783639,0,0,0,1.249168975,1.492820644,0,0,0.210458376,1.284656014,0,1.857597581,6.004787905,0,2.93235341,0.725602288,6.423430093,1.423663744,9.149873358,4.624037315,9.089165662,3.182568051,0,0,2.019856426,0,0.744449582,0.199098248,0,0.726542172,4.728944469,1.593265582,2.270640626,39.63849451,0,1.558659883,0,4.292044143,1.355984198,7.308152906,0,9.234243977,6.202949898,3.963598307,2.60652144,1.637468459,0,3.969870503,1.737529623,0,0,0,0,0,0.688657824,5.150443502,0,0,0,6.265522238,0,0,0,1.552252529,2.001490227,6.436091221,0.74312303,10.77592896,0.749742094,2.409388524,0,1.88396779,0,0,0,0,0,0,0.348707808,1.209564507,0.169000468,0,12.65237206,0,0.217005651,0,0,0,1.99142349,0,0,0
gb|CDO61513_1|ARO_3003948|efrA,58,Multi-Drug,Efflux,No,0,0,0,0,464.1660651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82199124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.616998809,0,0,0,0,0,0
gb|NP_460903_1|ARO_3000826|sdiA,32,Multi-Drug,Efflux,No,18.56737547,8.01384453,3.54212367,0,0,33.11316498,0,1.500357661,1.504142613,10.32884985,0,0,1.590811189,4.649289927,87.3221461,0,0.552019276,0,0.446137081,0,4.138857682,0.921233592,6.655239477,0,0,0,2.654484071,0,0,0,0,2.212463136,0,2.98763611,5.989271657,0,3.461806109,0,5.687412062,3.025285457,9.343521472,3.743268303,13.37156102,0.563579759,0.488719868,0,2.255973902,0,2.109273815,0,0,1.029268078,1.6748345,0,3.752864368,37.47093057,0.581276482,2.208101501,0,19.38126183,3.028992479,8.653056045,0,14.90945642,7.453640466,4.492078081,7.56916933,1.159873492,0,1.596218765,2.244309096,0,0.886266561,3.895246242,0,0,1.845985556,3.040192345,0,0,0,9.634483601,0,23.17233119,0.87554,1.560337178,2.384491443,1.139724487,0.796793027,10.66540661,0.669908445,1.037375614,1.11092919,4.00343155,0,0,0,0,0,0,0.467365326,4.687062463,0,0.576761699,8.418939487,0,0,1.024816329,0,60.3771865,1.186249178,0,0,0
